region,roster_scope,family,sci_name_as_rostered,mdd_id,status,source_roster
Ecuador,national checklist (Tirira 2018.1 audit; 171 species),Vespertilionidae,Eptesicus innoxius,,taxonomy_unresolved,ecuador_coverage_audit.csv
Ecuador,national checklist (Tirira 2018.1 audit; 171 species),Vespertilionidae,Histiotus humboldti,1005555,no_structured_measurement,ecuador_coverage_audit.csv
Ecuador,national checklist (Tirira 2018.1 audit; 171 species),Vespertilionidae,Myotis caucensis,1005386,no_structured_measurement,ecuador_coverage_audit.csv
Ecuador,national checklist (Tirira 2018.1 audit; 171 species),Vespertilionidae,Myotis diminutus,1005398,no_structured_measurement,ecuador_coverage_audit.csv
Ecuador,national checklist (Tirira 2018.1 audit; 171 species),Vespertilionidae,Myotis simus,1005474,no_structured_measurement,ecuador_coverage_audit.csv
Ecuador,national checklist (Tirira 2018.1 audit; 171 species),Vespertilionidae,Rhogeessa velilla,1005507,no_structured_measurement,ecuador_coverage_audit.csv
Peru,national checklist supplied with the Peru batch,Emballonuridae,Diclidurus isabella,1004785,no_structured_measurement,peru_bats_full_list.csv
Peru,national checklist supplied with the Peru batch,Emballonuridae,Peropteryx leucoptera,1004788,no_structured_measurement,peru_bats_full_list.csv
Peru,national checklist supplied with the Peru batch,Emballonuridae,Peropteryx pallidoptera,1004790,no_structured_measurement,peru_bats_full_list.csv
Peru,national checklist supplied with the Peru batch,Phyllostomidae,Diaemus youngi,,taxonomy_unresolved,peru_bats_full_list.csv
Peru,national checklist supplied with the Peru batch,Phyllostomidae,Diphylla ecaudata,1004882,no_structured_measurement,peru_bats_full_list.csv
Peru,national checklist supplied with the Peru batch,Phyllostomidae,Anoura aequatoris,1004889,no_structured_measurement,peru_bats_full_list.csv
Peru,national checklist supplied with the Peru batch,Phyllostomidae,Anoura cultrata,1004892,no_structured_measurement,peru_bats_full_list.csv
Peru,national checklist supplied with the Peru batch,Phyllostomidae,Anoura fistulata,1004893,no_structured_measurement,peru_bats_full_list.csv
Peru,national checklist supplied with the Peru batch,Phyllostomidae,Anoura javieri,1004895,no_structured_measurement,peru_bats_full_list.csv
Peru,national checklist supplied with the Peru batch,Phyllostomidae,Anoura latidens,1004896,no_structured_measurement,peru_bats_full_list.csv
Peru,national checklist supplied with the Peru batch,Phyllostomidae,Anoura peruana,1004898,no_structured_measurement,peru_bats_full_list.csv
Peru,national checklist supplied with the Peru batch,Phyllostomidae,Glossophaga bakeri,1006582,no_structured_measurement,peru_bats_full_list.csv
Peru,national checklist supplied with the Peru batch,Phyllostomidae,Glossophaga valens,1006537,no_structured_measurement,peru_bats_full_list.csv
Peru,national checklist supplied with the Peru batch,Phyllostomidae,Hsunycteris dashe,1004925,no_structured_measurement,peru_bats_full_list.csv
Peru,national checklist supplied with the Peru batch,Phyllostomidae,Hsunycteris pattoni,1004926,no_structured_measurement,peru_bats_full_list.csv
Peru,national checklist supplied with the Peru batch,Phyllostomidae,Lichonycteris obscura,1004906,no_structured_measurement,peru_bats_full_list.csv
Peru,national checklist supplied with the Peru batch,Phyllostomidae,Lonchophylla handleyi,1004934,no_structured_measurement,peru_bats_full_list.csv
Peru,national checklist supplied with the Peru batch,Phyllostomidae,Lonchophylla hesperia,1004935,no_structured_measurement,peru_bats_full_list.csv
Peru,national checklist supplied with the Peru batch,Phyllostomidae,Lonchophylla orienticollina,1004939,no_structured_measurement,peru_bats_full_list.csv
Peru,national checklist supplied with the Peru batch,Phyllostomidae,Lonchophylla robusta,1004941,no_structured_measurement,peru_bats_full_list.csv
Peru,national checklist supplied with the Peru batch,Phyllostomidae,Gardnerycteris keenani,1004970,no_structured_measurement,peru_bats_full_list.csv
